x,y,z,color
0.27806881,-0.13838595,-0.0310017,red
0.17555404,0.07003634,0.60465819,red
-0.07943004,0.11203349,0.75806367,white
0.07128355,-0.28412116,0.09381128,red
-0.21284306,0.09567996,0.60869914,white
0.10066504,0.08884066,0.68475515,white
-0.21663767,0.03018779,-0.84701359,black
-0.02782257,-0.07020383,0.80563205,white
-0.10732615,0.24585083,0.4971903,white
0.04311736,0.1455313,0.54425228,white
-0.15153028,-0.33688334,-0.1797464,white
-0.54331172,-0.01767449,0.11114569,white
-0.13854946,-0.11297601,-0.05,red
-0.80003363,-0.16280755,0.01477086,white
-0.25980061,0.03283842,0.37521335,red
-0.0482576,-0.07062551,0.78056073,white
-0.72025579,0.02623794,0.08163888,white
-0.04172685,-0.24690421,0.53948313,red
0.23089571,0.01651454,0.30950326,red
-0.73181045,0.0052533,0.07153589,white
0.11142982,0.01524645,0.7529093,white
0.20170039,0.12583798,-0.3794266,red
0.28126708,0.04862436,0.01856712,red
0.24521208,-0.29840702,-0.20609367,white
-0.08621803,-0.08511542,-0.92101735,black
-0.30238783,0.0373596,-0.17176455,red
-0.63654977,-0.15320498,0.28691718,white
-0.051808,-0.10794481,0.79960746,white
-0.31373277,0.00061529,0.31674644,red
0.06984754,-0.11929186,0.69037849,white
0.5650543,-0.1897577,0.22766505,red
-0.19403844,-0.08453406,-0.62330478,red
-0.02584657,0.15088585,0.34440285,red
-0.59041184,-0.18542737,0.25381511,white
0.02028696,-0.07856692,-0.48021674,red
-0.38933325,-0.05700303,0.19974214,red
0.05653191,0.18405163,0.13049115,orange
-0.06169468,0.21030778,0.15816116,red
-0.39664641,-0.02962567,0.4514021,red
-0.43695945,-0.12123553,0.22258817,red
0.1926915,-0.3120032,-0.13065349,red
-0.27355525,-0.03863106,-0.56929308,black
0.2989521,0.01849338,0.13612267,red
-0.48173612,-0.17415364,0.34889764,red
-0.01887019,-0.15161887,0.66770965,white
0.03815027,0.26394632,-0.95977753,black
-0.14245255,-0.29176655,-0.14956437,red
-0.09478485,-0.06014507,-0.66351581,black
-0.82010436,-0.13467163,-0.01539718,white
0.24930628,0.09746543,0.13138838,orange
-0.20287195,0.13608932,-0.66388762,black
0.142378,-0.06695214,0.84961349,white
-0.05003875,-0.16106513,0.91775709,red
-0.10126056,-0.11006577,-0.56109613,black
0.26091444,0.03513059,-0.68668479,black
0.02044505,-0.10990334,-0.23549859,red
0.10571373,0.3057175,-0.89072067,black
-0.53124195,-0.03840198,0.29027241,red
0.08662509,-0.07475871,0.79897147,white
-0.4762502,-0.17431298,0.29487464,white
0.02027683,-0.29311621,-0.07839966,red
-0.01203779,-0.11794059,0.75258207,white
-0.57327557,-0.01600005,0.2083353,white
-0.00101606,-0.03783065,-0.05,red
0.03303169,0.19149815,0.10925855,orange
-0.30605954,-0.02599438,0.10176444,orange
-0.16002153,0.36173379,-0.94418669,black
0.13552912,0.14601892,-0.41674432,red
-0.10516132,0.17263067,0.13977389,orange
0.18498693,0.06381574,0.39475143,red
-0.85967714,-0.00609086,-0.04129373,white
0.27634156,0.00198485,0.33155799,red
-0.23508736,-0.00967155,-0.66846138,black
0.52052629,-0.0858839,0.1240989,white
0.16398451,0.07314236,0.62678075,white
0.27265629,0.07902312,-0.19393182,red
-0.05320062,-0.05494601,0.80297756,white
0.14008822,0.0803071,0.8646946,white
-0.03215364,-0.2277623,1.03889549,red
0.51777399,-0.02675923,0.10148058,white
0.24970078,-0.06694707,-0.68655396,black
0.04551516,-0.11249334,-0.59161681,black
-0.01626322,-0.04907302,-0.33298948,red
-0.11904866,-0.17630757,-0.32052523,red
-0.21393083,0.08045378,0.55858934,white
-0.08947784,-0.32585683,-0.22999944,white
-0.66442472,-0.15394962,0.15511438,white
0.56516933,-0.14609371,0.08532022,white
-0.49575475,-0.04441862,0.18416254,white
-0.27128068,-0.14444031,-0.16743374,red
0.32609439,-0.00512406,0.29964989,red
-0.16144556,-0.28745267,0.00098126,red
-0.48964685,-0.13993835,0.39077872,red
-0.2110498,-0.08287062,-0.60744548,red
-0.23529273,0.05390628,0.60246968,white
-0.25261515,0.05270836,-0.69421953,black
-0.29260939,0.06387287,-0.15705861,white
0.29024324,-0.17893811,-0.10574058,red
0.03484571,-0.09951138,-0.05,red
-0.83243674,-0.09714498,-0.02562504,white
-0.05197819,0.14508581,-0.92964876,black
-0.11374145,0.0299665,0.71345961,white
-0.12803648,-0.14857078,-0.46825975,red
-0.30620146,-0.18786654,0.52128738,red
-0.1227885,-0.00570595,0.6836834,white
-0.11006179,0.36135557,-0.99599999,black
-0.47310564,-0.13324115,0.16794859,white
0.30037114,-0.07767872,-0.27796632,red
0.53690839,-0.13335781,0.04964096,white
-0.33506897,-0.05042237,0.20666319,red
0.00654777,-0.14199473,0.76869106,white
-0.48376802,-0.01613334,0.21095142,red
-0.10434177,0.08195647,0.75481397,white
-0.11257224,0.10084246,0.91381884,white
-0.10111038,0.13078342,0.67097443,white
0.14598225,0.18594819,0.48016992,white
-0.2742309,0.02940058,-0.23,white
-0.06244343,0.17248526,0.27118868,red
0.26902992,0.04889336,-0.05159381,red
-0.04568513,0.15808442,0.29613036,white
-0.10855709,-0.07896482,0.59023541,white
-0.07285831,0.22276545,-0.22922723,white
-0.57777345,-0.06459954,0.10012612,white
0.09896117,-0.13320689,-0.58563536,black
-0.10842327,0.17245714,0.62219644,white
0.12286738,-0.28370762,0.14784932,orange
0.02012529,0.20777228,0.11692296,orange
0.11551153,-0.10175072,-0.96748,black
0.20891984,-0.08529431,-0.73930842,black
-0.12290639,-0.10523064,0.73671043,white
-0.20842129,0.12386367,0.49606305,white
0.19136645,-0.27843222,-0.16420016,red
-0.13493769,-0.22193049,-0.22716637,red
-0.3416549,-0.06844965,-0.22307962,white
-0.01086923,0.17434843,0.29574084,white
0.20198791,-0.06189302,0.69358194,white
-0.28575236,-0.1753507,0.10780939,orange
-0.14514735,0.05242227,0.66070813,white
0.16234221,-0.27540439,0.55593526,white
-0.65145248,-0.14707181,0.16777483,white
0.48941427,-0.16289416,0.15189639,white
-0.01087602,0.08670801,0.48147216,red
0.06852046,-0.04478407,-0.88015574,black
-0.05085902,0.22176123,0.09520943,orange
-0.25443333,-0.21506974,0.0911414,orange
0.14080836,0.17151827,0.168974,orange
-0.02914733,-0.24634011,0.47245741,red
0.03574118,-0.0540958,-0.60715097,red
-0.57095015,-0.03374201,0.25022411,red
0.34201911,-0.06772076,-0.18882185,white
0.05651464,-0.01999764,0.80186975,white
-0.2712014,-0.02511533,-0.5028106,red
-0.0409611,0.17733793,0.14199084,red
-0.77228981,-0.09620819,0.07125503,white
-0.17912188,-0.13574326,-0.54278421,black
0.12030948,-0.03428377,0.79100031,white
0.2693679,-0.14174043,-0.20437552,red
-0.03528544,-0.0337145,-0.54394454,black
0.0307508,0.09035216,0.767977,white
0.19737333,0.11820406,-0.07909466,red
0.46681371,-0.21128817,0.27992362,red
-0.3315472,0.01954342,0.47710782,red
-0.11759739,-0.09721372,0.73010939,white
-0.06117621,-0.22641145,0.54405266,red
0.26457703,-0.09751368,0.27173254,red
0.02592842,0.15331326,0.58290839,white
-0.17090471,0.11164004,-0.51446569,red
0.24886522,0.06992167,-0.97636139,black
-0.03389533,0.10025904,0.55162197,red
0.04804688,-0.11226998,-0.67598778,black
-0.01669971,-0.25494638,0.69809562,white
-0.04124142,-0.36147869,-0.13048925,white
-0.22838877,0.1104985,-0.28016862,red
-0.07119143,0.23437178,0.07225102,orange
-0.0149029,-0.01604214,0.61613041,white
0.142378,-0.06251804,0.87580603,white
0.26356259,-0.08949279,0.27942973,red
-0.24038723,0.12929125,-0.93533045,black
-0.00386155,0.17887123,0.23419923,red
-0.3135376,-0.1545338,0.20179856,red
0.47911152,-0.0438647,0.26218438,white
0.7551173,0.04338432,0.06619887,white
-0.28845507,-0.17310859,0.10386202,red
0.04084052,-0.04770733,0.80710942,white
0.25920421,0.07576086,0.08898421,red
0.01727047,0.10658357,0.95428127,red
0.28800765,0.05246701,0.45492285,red
-0.13054694,0.07513216,0.62451947,red
-0.10645777,-0.31475419,-0.06439874,red
-0.08477229,-0.01728286,0.89728785,white
0.00886744,-0.23378301,1.04522526,red
-0.46112728,-0.08565746,0.38697308,red
0.30537578,-0.14948274,0.08651018,orange
-0.4265967,-0.1188243,0.45354867,red
-0.10802834,-0.01206752,0.79266357,white
0.09308667,0.1408221,-0.15875952,red
-0.19953905,0.0858594,-0.77257693,black
0.25177526,-0.06703158,-0.07546123,red
0.20770103,-0.24577604,-0.17004159,red
-0.22768465,-0.00863833,-0.63348716,red
-0.1414611,-0.30358008,-0.0497762,red
0.56453645,-0.18817958,0.1374484,white
-0.135879,-0.07321985,0.8465876,white
-0.44780037,-0.15540825,0.17582646,white
0.20060006,0.12194221,-0.19035733,red
0.22053048,0.06325599,0.31028393,red
-0.08771228,-0.28262872,-0.23000193,white
-0.42776304,-0.10655001,0.19627106,white
0.01160214,-0.04765216,-0.35882422,red
0.24877223,-0.05082043,-0.68644565,black
-0.08682673,0.09306113,0.51188958,red
0.77407205,-0.16292851,0.04952792,white
0.16236453,-0.16561432,-0.05,red
0.16536349,-0.26100329,0.16090049,red
0.20980027,0.12471593,-0.26781186,red
-0.07207293,0.10889433,0.86591846,white
0.24864042,0.08795916,0.08150539,red
0.09670228,-0.02211602,0.71164972,white
-0.14624915,0.1524718,-0.23,white
-0.00295842,0.1693902,0.60587108,white
0.06517307,-0.00782248,0.79897529,white
-0.04430665,0.04869994,0.66457379,red
0.15213199,0.17392005,0.12008122,orange
0.13255587,0.11885241,-0.57176572,red
-0.08810333,0.19573751,0.62177885,white
0.13052733,-0.14819945,-0.59695095,black
0.01231746,0.13661666,0.83789521,white
-0.53131199,-0.08089019,0.26721725,white
-0.28918701,-0.00177144,0.23186848,red
0.01751862,0.12443724,0.44164294,red
-0.31381732,-0.03336741,0.15337306,red
-0.05934209,-0.21947905,-0.13621649,red
0.10565503,0.09317182,0.70844567,white
-0.22041319,-0.01274546,0.62760484,red
-0.31422704,-0.02204204,0.59066194,red
-0.23917469,0.24179614,-0.95219028,black
-0.59369469,-0.10999914,0.30082241,red
0.63245642,-0.11080585,0.301889,white
0.18033956,0.11671071,-0.05845862,red
0.24696666,0.0432894,-0.68449128,black
0.32271057,-0.02853347,0.0449383,red
-0.22677737,-0.25230521,-0.04683303,red
-0.27510396,0.08557936,-0.12652878,red
0.01433767,0.10256483,0.96302044,red
0.29654887,0.00350739,-0.28150025,red
0.24945934,-0.29263762,-0.12007899,white
-0.11023857,-0.34622914,-0.08298375,white
0.5454874,-0.22444858,0.18672973,white
0.16852057,-0.33305836,-0.20785849,white
0.22528432,-0.0104538,-0.66192567,black
-0.18976489,0.14044362,-0.26956594,red
-0.06436879,0.11784726,-0.06182242,red
-0.16846406,0.06190417,-0.64538044,black
0.16627453,-0.26069292,0.16253386,red
-0.22558147,-0.0597674,0.61846918,white
-0.31134185,-0.17200038,-0.0515518,red
0.08110948,0.17506619,-0.99966854,black
-0.00566933,0.1025329,0.5940336,red
-0.21026239,-0.27845553,-0.13468954,red
0.20364702,0.11511957,0.47852045,white
-0.17706957,-0.01521014,-0.05,red
-0.09000915,0.21176343,0.36277848,white
0.20790829,0.08266971,0.39393219,white
-0.48279029,-0.12015568,0.38568476,red
0.09957207,0.02130053,0.88873053,white
0.07220024,-0.35457245,-0.14555751,white
0.30940962,-0.12282775,-0.07569522,red
0.18342561,0.08732937,0.6826784,white
-0.14760053,0.18035124,-0.23,white
-0.01037654,-0.04375171,-0.30648383,red
-0.13830677,-0.2788209,0.05101559,red
0.08641372,-0.06736585,1.03721738,red
-0.2344383,-0.00177886,0.63069117,white
-0.01721086,0.23730671,-0.24161316,white
-0.1261403,-0.07441225,-0.66737217,black
-0.02235799,-0.250579,0.37775618,red
0.02001608,0.09808801,-0.13184164,red
-0.00498562,0.10934136,0.5206551,red
0.25653034,-0.01553187,-0.0689877,red
-0.01769945,0.09919598,0.35673094,red
-0.27805459,0.04304739,0.02136454,red
-0.10498253,0.09083495,0.6909436,white
0.21075688,0.15533987,-0.23,white
0.24773231,-0.13976493,-0.33386454,red
0.03751761,0.06320443,0.95259762,white
0.17797564,-0.29147264,-0.17291373,red
-0.04403647,0.23105776,0.07377819,red
0.27623361,-0.16184567,-0.0376135,red
-0.09905595,0.13432318,0.32305443,white
-0.02427015,0.03393116,-0.37786156,red
-0.089058,-0.22182706,-0.07691517,red
-0.01266059,0.20281456,0.6613816,white
-0.05381325,-0.24550422,0.39977154,red
-0.49663132,-0.19974872,0.13467419,red
-0.036849,-0.29187301,0.07732795,red
-0.0527322,0.1807735,0.17783073,red
-0.45937565,-0.1679005,0.11679854,red
0.03580337,-0.19023257,0.89138883,red
0.3373915,-0.17549062,0.21274249,red
0.19036408,0.33147749,-0.93103135,black
0.0451923,-0.01273058,-0.76310128,black
0.27231452,0.02287561,-0.03613712,red
-0.07325595,-0.01721613,-0.66264045,black
-0.05360321,0.14570142,0.56228828,white
0.0473147,-0.00900076,-0.05,red
-0.26202333,-0.20452349,0.08655822,red
-0.28833812,-0.00762095,-0.34978706,red
-0.20563059,0.11493647,-0.64995968,black
0.20693469,0.04787686,0.69066501,white
-0.57108045,-0.05845407,0.19776888,white
0.19654855,-0.19890477,-0.15506001,red
-0.2391718,0.09438544,-0.57169503,black
0.17055574,0.12330762,0.35449362,white
-0.10680826,0.11129092,-0.05,red
-0.0329911,0.11650079,0.82217324,white
0.25865865,-0.21200904,0.09414208,orange
-0.82251352,-0.09874467,-0.02035104,white
-0.31645888,-0.22060469,-0.09853555,white
0.02342102,-0.25534049,0.321814,red
0.04643524,0.1014667,0.62982082,red
0.15883835,-0.25777218,0.11358155,orange
-0.28067926,-0.18161549,0.10090768,red
0.04572692,-0.21058907,0.69166744,white
-0.24791965,0.08128154,-0.9593417,black
0.03329448,-0.06951406,0.61957276,white
-0.25583836,0.07661238,-0.42902058,red
-0.15832695,0.09222928,0.64500272,white
-0.03092365,-0.24630642,0.41868925,red
-0.32326597,0.03997139,-0.23,white
0.59271508,-0.11416852,0.06330518,white
-0.25224888,0.04835431,-0.98882234,black
-0.48385239,-0.19291644,0.13978174,red
-0.07354398,0.01793185,0.78649509,white
-0.29052094,-0.05084908,-0.21539724,red
-0.04167864,0.21291317,-0.08501294,white
0.02435754,0.03740416,-0.62489158,black
0.11988043,-0.0867938,-0.77861565,black
-0.30271587,0.01894492,0.1144694,red
0.02209241,0.15810634,0.61618686,white
0.15607621,0.21003541,-0.99848729,black
0.30301231,-0.11529419,0.22617224,red
0.00208432,-0.10478683,0.87422192,white
0.19347267,0.14695343,0.1223959,orange
0.26688173,-0.17645082,0.33616027,red
0.04990933,-0.13598284,-0.44818649,red
0.0157047,0.15382856,-0.12644781,red
-0.01766336,0.16953321,0.26772732,red
0.15580292,0.11226019,0.57580757,white
0.04601515,0.1081692,-0.96414572,black
0.1156864,0.08548817,0.39696425,red
0.45390406,-0.23220943,0.24569803,red
0.29717404,-0.14281535,-0.1186098,red
-0.17243554,0.10605001,0.36441177,red
-0.03663857,-0.1339943,-0.34145433,red
0.19225237,0.13138345,0.47333589,white
-0.04155695,-0.24914816,0.7923407,white
-0.04621048,0.19986413,-0.21187595,white
0.02486636,0.00202048,-0.54150736,black
-0.20110524,-0.17810558,-0.05507366,red
-0.2410284,0.20731735,-0.99869484,black
0.21876352,-0.226412,0.50243187,red
-0.11566092,-0.22468562,-0.20892222,red
-0.06330629,0.0735287,-0.53121001,red
0.20469378,-0.08586091,-0.97973406,black
-0.09732031,-0.02149241,0.71162796,white
0.17396493,0.18844174,0.47583124,white
0.1267727,0.142067,-0.37580422,red
0.09393683,-0.12122265,0.66231185,white
0.65416372,-0.1699813,0.17802152,white
-0.00644169,0.17086379,0.25607592,red
0.05355464,0.09966422,-0.33337766,red
0.0565856,-0.19305399,0.6870746,white
0.25748557,-0.16227056,-0.00418872,red
-0.34780011,-0.15795161,-0.05499601,white
0.15677007,0.08005704,0.50205153,red
-0.81033349,-0.19223411,0.02051772,white
-0.01687943,0.07106009,-0.05,red
0.12358046,0.00647393,0.65336263,white
0.18305533,0.16164176,0.4318203,white
0.20942616,-0.21115847,0.35923603,red
0.26421896,-0.17795037,0.13210572,orange
-0.0566575,0.05918628,0.92527092,white
-0.48075452,-0.09555123,0.29007536,red
0.03805505,0.09282946,-0.55693996,black
0.27149236,-0.26600498,-0.09453603,white
0.29211533,-0.23834184,-0.055,white
-0.60734403,-0.09432679,0.20924084,white
-0.09909912,0.09770393,-0.5185867,red
0.02488506,-0.36494595,-0.22598092,white
0.19062153,0.10707119,-0.68123722,black
-0.10666964,-0.12030651,-0.56021309,black
-0.58075804,-0.16464385,0.21942045,white
-0.18743829,0.06214823,0.62882018,red
-0.0582983,0.10402703,-0.14064223,red
-0.09681506,-0.13619979,0.66423589,white
-0.28262717,0.0482394,-0.04769412,red
-0.21687742,-0.04761492,-0.99825191,black
0.13616179,0.18518925,0.5951286,white
-0.14277376,0.1774984,0.59820122,white
0.15639234,-0.27349684,0.12600583,orange
0.13089697,0.01346195,0.6799323,white
-0.27570349,0.03721053,-0.45656389,red
-0.27122384,0.00200065,0.32541832,red
-0.01165243,0.08771893,-0.05,red
0.07704003,0.19978742,0.08045458,red
0.1996496,0.31728593,-0.92928457,black
0.56074965,-0.05406553,0.15557252,white
-0.09977115,-0.10265988,0.64598465,red
-0.19682352,-0.16157974,-0.34308538,red
-0.14011163,0.14289594,-0.23462482,red
0.58174455,-0.24631111,0.11273369,white
-0.54514122,-0.21676379,0.07608122,white
-0.20773536,-0.19426377,0.61126179,white
0.2572965,-0.11725862,-0.37564307,red
-0.08789505,-0.27751318,0.12160427,orange
0.03074472,0.10313766,-0.23783299,red
0.26631981,0.09595407,-0.12957931,red
0.02960567,-0.00244172,-0.71819454,black
-0.09948644,0.1919806,0.15099235,orange
-0.00284699,0.10419959,0.43635815,red
-0.01057529,-0.2528173,0.53065342,red
0.0868199,-0.02918816,0.76210916,white
-0.79122233,-0.19846892,0.0341714,white
0.06060026,-0.28284794,-0.23000357,white
0.19005468,0.11563074,-0.15518598,red
-0.07569845,-0.07994243,0.89885819,white
-0.12731525,0.04464664,0.6809271,white
-0.31716964,-0.12891904,0.01204069,red
0.11536698,0.08935677,-0.99204403,black
-0.05943456,0.15290774,0.58415508,white
-0.2004264,0.12027951,-0.1095827,red
0.06412823,0.17578055,0.32207158,white
-0.2371269,-0.20815155,0.09280808,orange
0.142378,-0.04515409,0.8039155,white
-0.10808645,-0.00465433,0.77881593,white
-0.06254003,-0.28717455,0.168974,orange
0.00740314,-0.24220106,-0.14887312,red
-0.05916012,-0.07278088,-0.6350739,red
0.28794712,-0.14385337,-0.1412054,red
0.07737783,-0.08899339,0.75663656,white
-0.05094283,0.02719834,-0.99002516,black
-0.36269888,-0.15425287,0.15818247,red
-0.16790263,0.18026865,0.42336214,white
-0.62154204,-0.16253771,0.19906539,white
-0.24104823,0.04745744,0.28671536,red
0.11126904,-0.04723671,0.7604177,white
-0.0986952,0.20023648,-0.08500773,white
-0.08445051,-0.08928894,0.64343441,red
-0.14042488,-0.28848934,0.01190615,red
0.30830783,0.03804625,-0.23,white
-0.0949412,0.12362407,0.51398963,white
-0.21160556,-0.07602493,-0.96539682,black
0.03903402,-0.24961963,0.5000385,red
-0.00973846,0.08893116,0.52115965,white
-0.08072849,-0.06385901,0.92788476,white
0.30779445,0.02388234,-0.05169107,red
-0.36007839,-0.23662671,0.31825489,red
0.82594633,-0.0208057,0.00190375,white
0.28963947,-0.02256338,-0.36130878,red
-0.19560766,-0.22266792,0.57290286,red
0.18480805,0.14091803,0.24157719,red
0.10379871,-0.27427071,0.1385778,red
0.09130911,-0.12989399,-0.48257947,red
-0.88052225,-0.07101108,-0.04798552,white
-0.00373004,0.11613348,0.66404688,white
0.00741926,0.04128565,1.0365001,red
-0.04732489,-0.22365175,0.75726515,white
-0.15209424,0.11379086,0.54526675,white
-0.12524284,-0.18027543,-0.30575073,red
-0.32026076,-0.08185512,-0.15582007,red
0.54555213,-0.16856554,0.17000726,white
-0.05008155,0.00687548,-0.98590928,black
0.07220742,-0.04692384,1.07021368,red
0.11906156,-0.1755473,-0.32625115,red
0.11063652,0.35337073,-0.92210305,black
-0.07864175,0.07133918,-0.79089934,black
0.31534702,-0.06969543,0.08222247,orange
0.54132557,-0.07489544,0.25504291,white
-0.02922698,0.10236908,-0.23648745,red
0.37698305,-0.05563131,0.2188244,red
0.31399921,0.00555995,0.03496458,red
-0.21073499,0.10429303,-0.62866855,black
0.21207242,-0.07536058,-0.96228123,black
-0.04597682,0.19269422,0.50320047,white
-0.10404544,-0.30763805,-0.08267032,red
0.05880122,-0.18407661,0.60187614,white
0.00885049,0.22882324,0.10754783,orange
-0.10223329,0.18796404,-0.01408428,red
0.07913679,0.11351731,0.68801278,white
-0.06970884,0.18415119,0.45327878,white
0.27813622,0.07517235,-0.0684595,white
0.29287341,-0.12651692,0.14282927,orange
0.0069225,-0.29076809,-0.06692972,red
-0.08328003,0.22733344,0.11741049,orange
0.21015647,0.08227033,-0.55134034,red
0.60608906,-0.00846977,0.22828978,white
-0.06105322,-0.24593997,0.60309714,red
-0.03700834,-0.0226504,-0.55110323,black
0.27273089,0.06639332,0.11390652,orange
0.71211553,-0.08409156,0.05063141,white
0.12906364,-0.31096295,-0.04788905,red
-0.19890872,0.14196925,0.43797359,white
-0.45429316,-0.13453788,0.24805832,red
-0.28810224,-0.08135391,0.22939493,red
-0.07659228,-0.05283204,-0.84827584,black
0.14331189,-0.30258554,-0.03010848,red
0.24353857,-0.20891234,0.56322533,red
-0.20070082,0.11002736,-0.58933485,black
-0.0211164,0.18246861,0.67930931,white
0.00328033,0.25240314,0.39163327,white
-0.04943151,0.10339467,-0.32157987,red
-0.24525106,0.10536985,0.08931224,orange
-0.06309372,-0.19457763,-0.20535772,red
-0.6256367,-0.18488766,0.14364748,white
-0.20475976,0.10756263,-0.62824106,black
-0.77715945,-0.10745431,0.00767093,white
-0.07265647,-0.13377073,0.94147146,red
-0.47885305,-0.18118224,0.31377107,white
-0.10335027,-0.13115647,0.80591929,white
-0.23761889,0.06772275,0.42801589,white
0.0918427,-0.11837088,0.68982172,white
0.50641543,-0.18485753,0.24466299,white
0.02261799,-0.18729085,-0.13391314,red
0.05135921,-0.06774808,-0.05,red
0.22713336,-0.23032311,-0.15398347,red
0.02407407,0.23428464,0.10252959,orange
0.20153302,-0.27906069,-0.11367469,red
-0.50539511,-0.02741817,0.27817744,red
0.0968347,-0.09931704,0.71674508,white
-0.16140051,0.17638932,0.40707046,white
-0.27044821,0.09537021,-0.07960759,white
0.21414502,-0.20049682,-0.20420368,red
-0.11913666,-0.12913062,0.64934063,red
0.04723252,-0.1482546,-0.33172983,red
-0.06628747,0.10484466,-0.15640204,red
0.07847305,0.04247487,0.57901531,white
0.00151201,0.23737916,0.08737811,orange
-0.30611262,-0.18051928,0.54106814,red
-0.1418246,-0.33924833,-0.06108679,white
0.21307765,0.12296987,0.23387238,red
-0.31888664,-0.18869165,0.50357109,red
0.1153354,-0.09466599,-0.69061559,black
-0.10710958,0.12165464,0.65786874,white
0.0808422,0.2339996,-0.89347959,black
0.2318771,-0.31707409,-0.16086502,white
0.14091781,-0.00560426,-0.05,red
0.23414914,0.26408005,-0.96108991,black
-0.07320574,-0.22553156,-0.08063966,red
-0.08974628,0.10321981,0.66673529,white
-0.11536495,-0.20965308,-0.05,red
0.09875426,-0.02455164,0.86931294,white
0.15010485,-0.2583299,-0.21400352,red
0.10064524,-0.34826648,-0.13688359,white
0.13306487,-0.34098798,-0.17908429,white
-0.07694194,0.18724646,0.4577139,white
-0.25452757,0.10208766,-0.13551007,red
0.16466236,0.08105104,-0.05,red
-0.5914374,0.00608778,0.15755564,white
0.23253553,0.0995886,0.4442144,white
-0.07937028,0.10194635,0.42434028,red
-0.44773647,-0.09431954,0.12272471,red
0.02901312,-0.23779859,0.56423181,red
-0.07100449,0.22623083,0.09359369,orange
-0.08170006,0.04306083,0.92693806,white
-0.08065563,-0.05166968,0.94316554,white
0.18252105,-0.06871483,0.69800985,white
0.02641398,-0.27422222,0.81829268,white
-0.14063343,0.14998832,0.45369235,white
-0.29551005,0.02507043,0.50895983,red
-0.25109553,0.09321583,-0.29842266,red
0.42164904,-0.02642899,0.30683187,red
-0.13886711,0.03013228,0.71825165,white
-0.60116583,0.0035121,0.15627494,white
-0.0796814,0.11444852,0.68752998,white
-0.29992795,0.05191584,0.43531242,red
-0.57742304,-0.24015,0.09827365,white
-0.01750849,-0.19912605,0.7445994,white
-0.63072997,-0.14897664,0.17623903,white
0.30236548,-0.0876559,0.13588962,orange
0.08993465,0.08640501,-0.60926509,red
0.05774728,-0.15318157,0.7748819,white
-0.3128933,-0.11290634,0.075026,orange
-0.03550703,0.05197405,0.65971529,red
-0.77551866,-0.07429606,0.02566053,white
0.44974002,-0.15268824,0.23921132,red
0.11921965,0.10395116,-0.6751923,black
0.62186784,-0.1661915,0.11230066,white
-0.08447959,0.07572517,-0.05,red
0.12311124,0.08854461,0.51516294,red
-0.01723599,-0.08981492,-0.05,red
0.16717753,0.15333094,-0.20805813,red
0.24255972,0.06854892,0.45484617,white
0.11863231,0.02021393,0.65842694,red
0.07383376,-0.11389439,0.78748184,white
0.64279556,-0.19130372,0.2267517,white
-0.05430158,-0.10486528,-0.57256633,black
-0.14847524,0.10001742,0.40927017,white
0.46256703,-0.07119749,0.11305766,red
-0.07059933,0.27281225,-0.90260637,black
-0.28552014,-0.20411558,-0.055,white
0.30466279,-0.21590403,-0.191569,white
0.23408008,0.08351417,-0.03197967,red
-0.08301692,0.00966956,-0.65459651,black
0.12150988,0.04763429,0.73022205,white
0.58497185,-0.11785895,0.1229499,white
-0.40746781,-0.14862962,0.49646637,red
-0.26866359,1.978e-05,-0.4967697,red
0.11445843,0.22510454,0.39965013,white
0.04746198,0.07249098,-0.93769974,black
0.19037136,-0.12190872,-0.65113109,black
-0.18991967,0.08656843,-0.59983641,red
0.22377105,-0.22003338,0.14976853,orange
-0.10917312,-0.03857808,0.7364338,white
-0.55578166,0.00902268,0.16103277,white
0.24306788,0.20598175,-0.99874622,black
0.23555222,-0.2167632,0.20257051,red
0.34071779,-0.1684207,-0.09550449,white
-0.7327981,-0.07658736,0.11365331,white
-0.16788211,0.06145491,0.64352721,white
0.51563114,-0.13360697,0.31251708,white
0.56770664,-0.05976211,0.21283369,white
0.29521665,-0.23378627,-0.13045318,white
-0.13972399,-0.28780231,0.01507683,red
0.23307931,0.06090907,-0.1607172,red
-0.04981047,-0.04214079,0.62058407,white
-0.08451063,-0.06793853,0.86628497,white
-0.22416067,0.20637682,-0.91367817,black
0.23874789,-0.11776029,0.62454063,red
-0.25667745,-0.14398381,-0.12063806,red
0.09174787,-0.24364595,0.37734747,red
0.35425717,-0.04248216,-0.10364893,white
-0.27683887,0.02148464,-0.22932026,red
-0.10653882,-0.03477249,0.7405588,white
-0.10646229,0.0843325,0.64137095,white
0.05718851,-0.07095167,-0.70626318,black
0.05265877,0.10499966,-0.9201436,black
0.00982331,0.00376916,-0.55668867,black
0.11676028,0.02878166,0.62121934,white
0.10417802,-0.00930778,1.00352478,red
0.03308007,-0.20732242,-0.05,red
-0.50865126,-0.14454119,0.11516546,white
-0.32024926,-0.06574304,0.15122397,orange
0.14375558,0.05027448,-0.05,red
-0.1285769,-0.25329021,0.64791298,white
-0.32859582,-0.09121477,0.20208997,red
-0.52649224,-0.07936956,0.27039072,white
0.0495324,-0.20123143,0.72390056,white
-0.00779486,-0.34189641,-0.22999941,white
0.18615235,0.03935387,0.69876766,white
0.52536476,-0.05240858,0.16659912,white
0.20664203,0.1493769,0.50562465,white
-0.00317195,0.08719524,0.60940754,white
